record_id,plant_type,habitat,season,air_humidity_pct,soil_humidity_pct,ethylene_ppm,co2_ppm,o2_ppm,ldr_on_plant,leaf_color_index,temperature_c,health_score,health_class
php_00751,mint,garden,winter,54,86.1,0.228,713.1,20.24,194,73,25.7,94,healthy
php_00752,lettuce,hydroponic,autumn,53.6,24,2.446,1163.3,19.98,1008,49.3,34.2,15,high_stress
php_00753,basil,greenhouse,monsoon,43.7,58.2,2.288,594.3,20.95,407,59.1,34.4,67,moderate_stress
php_00754,basil,indoor,monsoon,90.6,50,1.401,647.1,18.91,297,39.8,22.5,53,high_stress
php_00755,pothos,indoor,summer,70,53.4,1.75,699.7,21.06,591,23.4,13.1,46,high_stress
php_00756,snake_plant,shade_house,spring,51.5,47.9,1.175,1003.2,20.37,904,80.8,8.9,59,moderate_stress
php_00757,pothos,shade_house,winter,51.6,38.2,0.837,633.4,20.27,813,88.2,15.9,85,healthy
php_00758,pothos,indoor,winter,46.1,28,1.561,708,19.3,409,78.7,20.1,72,moderate_stress
php_00759,basil,garden,autumn,48.1,51.7,1.679,550.5,18.36,137,43.7,24.5,54,high_stress
php_00760,aloe_vera,arid_garden,monsoon,71.8,56.8,2.127,470.5,21.41,146,67.5,15.9,47,high_stress
php_00761,mint,indoor,autumn,30.7,25.9,0.154,1141.9,20.97,629,98.4,36.8,51,high_stress
php_00762,mint,garden,monsoon,45.5,8.6,1.138,829.6,20.28,914,41.3,35.3,26,high_stress
php_00763,pothos,shade_house,monsoon,71.5,82.8,1.135,1144.8,19.26,243,74,14.9,58,moderate_stress
php_00764,lettuce,hydroponic,monsoon,46.4,39.2,0.882,959.5,20.8,500,72.4,21.1,86,healthy
php_00765,pothos,indoor,winter,53.4,78.3,0.148,661.9,19.32,425,86.7,22.1,74,moderate_stress
php_00766,aloe_vera,indoor,spring,80.3,60.5,1.903,521.8,19.97,929,74.3,14.9,55,moderate_stress
php_00767,basil,garden,winter,75.5,32.3,1.434,1087.9,18.87,617,71.8,10,48,high_stress
php_00768,pothos,shade_house,summer,55.4,19.9,1.145,886.2,20.91,649,89.8,30.6,72,moderate_stress
php_00769,aloe_vera,indoor,monsoon,33.2,51.8,2.413,722.8,20.58,523,75,34,67,moderate_stress
php_00770,basil,greenhouse,autumn,38,81.4,1.49,1117.5,20.63,425,63.4,27.5,64,moderate_stress
php_00771,aloe_vera,arid_garden,spring,32.4,74.4,2.061,793.7,19.1,196,27.2,29.3,12,high_stress
php_00772,basil,greenhouse,summer,29.9,54.9,0.218,691,21.16,105,60.2,13.6,72,moderate_stress
php_00773,rose,greenhouse,monsoon,47.7,88.8,0.691,723.6,21.39,941,45.4,15.2,68,moderate_stress
php_00774,lettuce,greenhouse,monsoon,25.6,38.5,1.36,654.9,21.04,174,48,36.6,29,high_stress
php_00775,lettuce,hydroponic,monsoon,68.4,11.1,1.136,1047.4,20.98,64,57.9,9.4,39,high_stress
php_00776,rose,greenhouse,spring,74.9,62.4,1.968,480.6,20.27,137,45.6,36.1,50,high_stress
php_00777,mint,indoor,autumn,41.9,38.8,1.345,1095.9,18.69,337,34.9,11.6,39,high_stress
php_00778,basil,garden,spring,72,45.4,2.278,720.1,18.78,687,76.1,33.8,62,moderate_stress
php_00779,lettuce,greenhouse,spring,27.8,86.5,0.881,647.4,20.4,408,24.1,26.7,52,high_stress
php_00780,pothos,indoor,summer,34.1,63.3,2.296,431.2,18.52,728,84.3,33.6,50,high_stress
php_00781,tomato,garden,monsoon,81.7,27,1.327,946,18.59,911,70.8,36.2,43,high_stress
php_00782,lettuce,hydroponic,summer,37.4,29,2.274,409.8,19.07,166,60,21.6,47,high_stress
php_00783,basil,greenhouse,summer,72.4,80.3,0.594,488.3,20.23,460,23.7,10.9,46,high_stress
php_00784,basil,greenhouse,spring,89.5,12.3,2.105,1190.5,20.07,522,45.9,34.4,27,high_stress
php_00785,snake_plant,shade_house,autumn,57.2,39.6,1.143,1217.3,18.8,398,25.3,21.3,57,moderate_stress
php_00786,tomato,garden,summer,74.7,52.7,2.116,413.6,20.59,406,30.4,27.2,60,moderate_stress
php_00787,tomato,garden,spring,39.1,40.1,2.11,1203.4,19.37,418,87.2,28.2,55,moderate_stress
php_00788,pothos,indoor,summer,49.2,38.8,0.27,600.5,18.67,723,46.1,22.3,73,moderate_stress
php_00789,aloe_vera,arid_garden,monsoon,74.5,82.2,0.33,493.3,20.85,948,30.7,12.4,29,high_stress
php_00790,snake_plant,indoor,winter,56.3,64.5,0.777,656.3,20.99,767,72.1,25,72,moderate_stress
php_00791,pothos,indoor,monsoon,39.1,30.9,0.278,806.7,18.39,391,32.5,24,67,moderate_stress
php_00792,aloe_vera,indoor,monsoon,85.5,31.6,1.604,539.7,19.75,75,62.4,10.5,50,high_stress
php_00793,rose,greenhouse,autumn,89.3,10.9,0.414,919.7,19.1,118,94.5,30.9,39,high_stress
php_00794,rose,greenhouse,spring,34.9,56.9,0.903,700.8,19.21,105,98.6,9.8,54,high_stress
php_00795,mint,indoor,spring,91.7,47.3,0.926,616.2,18.42,339,40.2,16.5,63,moderate_stress
php_00796,basil,indoor,spring,92,44.1,2.331,886,19.6,755,28.2,24.1,48,high_stress
php_00797,lettuce,hydroponic,monsoon,92.7,19.4,0.389,1246.9,19.56,750,34.2,27.2,38,high_stress
php_00798,basil,greenhouse,monsoon,84.5,60.8,1.787,1070.6,21,676,27.2,10.2,48,high_stress
php_00799,snake_plant,shade_house,monsoon,33.3,8.9,1.327,1055.5,20.18,1002,28.4,19.2,38,high_stress
php_00800,rose,garden,spring,76.2,42.9,0.551,838.9,20.82,369,88.4,23.5,93,healthy
php_00801,snake_plant,shade_house,autumn,89.1,59.3,2.179,912.7,19.05,971,52.2,14.1,25,high_stress
php_00802,tomato,greenhouse,summer,71.5,59,2.331,891.8,21.43,136,34.2,11.7,33,high_stress
php_00803,snake_plant,indoor,monsoon,48.3,83,0.673,1137.1,19.62,859,67.9,24.8,41,high_stress
php_00804,mint,garden,summer,68.6,66.6,1.711,1162,21.41,824,54.3,37.3,52,high_stress
php_00805,mint,garden,winter,74.9,81.7,1.108,444.7,20.63,94,31.3,19.9,71,moderate_stress
php_00806,basil,indoor,spring,47.6,63,1.516,1056.2,20.34,409,89.5,29.6,85,healthy
php_00807,pothos,indoor,spring,26.1,23.3,0.539,704.5,20.08,39,77.1,17.9,87,healthy
php_00808,tomato,greenhouse,spring,32.7,57.1,1.571,905.6,20.33,324,58.5,25.8,70,moderate_stress
php_00809,mint,greenhouse,spring,86,31.3,1.372,942.8,19.42,538,29.2,11.1,42,high_stress
php_00810,pothos,indoor,autumn,89.4,25.6,1.376,943.3,21.32,680,51.9,32.1,51,high_stress
php_00811,tomato,garden,winter,91.8,67,0.357,834.5,21.37,259,76.7,18,83,healthy
php_00812,snake_plant,shade_house,spring,49.9,17.9,1.678,569.3,19.75,261,89.8,13.7,79,moderate_stress
php_00813,lettuce,greenhouse,winter,38.1,88,1.503,801.8,21.33,819,53.8,26,64,moderate_stress
php_00814,mint,indoor,winter,70.8,81.9,2.461,663.3,20.75,309,84.3,13.9,69,moderate_stress
php_00815,aloe_vera,arid_garden,winter,32.7,27.7,0.38,560.3,18.76,790,45.4,32.9,77,moderate_stress
php_00816,basil,indoor,summer,91.2,9.6,2.329,664.3,20.74,181,88.3,13.4,29,high_stress
php_00817,pothos,shade_house,spring,50.3,87.2,2.342,713.5,18.95,449,77.8,37.7,31,high_stress
php_00818,lettuce,greenhouse,monsoon,54.6,52.4,1.808,539,20.01,755,28,8.6,60,moderate_stress
php_00819,mint,indoor,monsoon,35.3,28.1,2.152,953.5,18.41,377,94,11.6,43,high_stress
php_00820,basil,indoor,monsoon,64.7,62.2,0.543,1195.9,18.94,709,40.7,8.5,48,high_stress
php_00821,basil,indoor,autumn,78.2,89.2,0.006,390,20.22,870,54.2,27.1,78,moderate_stress
php_00822,mint,greenhouse,spring,64.5,11.5,0.91,588.8,21.11,550,58.4,12.4,54,high_stress
php_00823,pothos,indoor,autumn,43.5,84.9,1.477,926.6,19.87,163,81.3,37.8,44,high_stress
php_00824,aloe_vera,arid_garden,autumn,69.8,88.2,0.529,1146.3,20.02,504,74.9,26.1,52,high_stress
php_00825,mint,greenhouse,spring,30.9,45.4,1.354,805.1,20.99,425,91.2,26.2,78,moderate_stress
php_00826,snake_plant,shade_house,autumn,63.4,36.7,1.184,929.2,19.09,201,59.6,27.2,84,healthy
php_00827,aloe_vera,indoor,autumn,81.2,21.8,1.39,396,18.33,642,28.5,12.5,42,high_stress
php_00828,mint,garden,autumn,30.9,41.8,1.653,716.5,18.84,167,74.9,30.8,54,high_stress
php_00829,snake_plant,shade_house,monsoon,93.8,39.9,1.961,917.9,20.48,255,66.8,11,62,moderate_stress
php_00830,aloe_vera,indoor,winter,69.8,39.3,1.94,336.9,20.77,142,39.6,13.3,47,high_stress
php_00831,snake_plant,indoor,summer,93.3,38.4,0.123,683.8,20.08,607,54.2,27.5,78,moderate_stress
php_00832,mint,indoor,winter,89.6,77.1,1.412,809.6,18.24,198,96.4,27.1,64,moderate_stress
php_00833,lettuce,greenhouse,summer,86.6,38,1.583,834.7,20.27,265,44.1,34.8,38,high_stress
php_00834,pothos,shade_house,monsoon,67.1,87.2,0.849,331.5,20.62,673,65.3,22.9,65,moderate_stress
php_00835,lettuce,greenhouse,spring,61.9,48.9,1.573,1240.9,18.43,67,70,18.5,55,moderate_stress
php_00836,basil,greenhouse,winter,31.2,51.6,0.896,672.6,21.41,929,61.2,13.1,77,moderate_stress
php_00837,pothos,shade_house,autumn,62.1,45,2.128,371.3,19.95,54,46.6,31.4,71,moderate_stress
php_00838,mint,greenhouse,winter,51.1,72,1.915,978.3,19.54,903,37.2,33.1,50,high_stress
php_00839,mint,greenhouse,monsoon,53.9,86.9,0.774,969.2,19.02,180,34.8,18,53,high_stress
php_00840,lettuce,greenhouse,winter,91.4,12.8,0.261,1059.4,20.92,480,92.4,23.2,60,moderate_stress
php_00841,pothos,indoor,monsoon,78.5,19.2,0.622,376.3,19.4,839,72.5,37.9,42,high_stress
php_00842,lettuce,hydroponic,monsoon,77.9,31.8,0.94,370.1,20.52,676,24.9,19,59,moderate_stress
php_00843,tomato,garden,spring,61.2,54.6,1.864,464,18.99,222,50,18.7,58,moderate_stress
php_00844,pothos,indoor,autumn,37.4,29,1.696,952.8,20.84,652,49.6,21.6,72,moderate_stress
php_00845,snake_plant,indoor,summer,39.1,30.8,2.18,372.6,21.06,430,30.2,28.2,66,moderate_stress
php_00846,lettuce,hydroponic,summer,34.4,64,0.992,550.6,21.01,508,41.6,26.9,73,moderate_stress
php_00847,lettuce,greenhouse,summer,48.4,45.6,1.052,576.9,19.22,492,54.7,16.3,74,moderate_stress
php_00848,rose,greenhouse,monsoon,43.3,20.4,2.396,727.6,19.17,908,23.6,34.9,16,high_stress
php_00849,tomato,greenhouse,autumn,84.9,10.9,0.475,800.8,18.99,116,73.4,15.8,43,high_stress
php_00850,basil,indoor,spring,31.7,74.2,0.379,556.2,18.48,531,59.4,37.4,56,moderate_stress
php_00851,pothos,shade_house,summer,69,11.4,2.09,977.9,19.9,275,80.6,23,60,moderate_stress
php_00852,tomato,greenhouse,autumn,48,81.7,0.021,712.5,20.02,296,31.5,15.9,53,high_stress
php_00853,tomato,greenhouse,spring,90.4,74,0.705,661.1,20.95,632,55.5,37.3,74,moderate_stress
php_00854,aloe_vera,arid_garden,winter,37.9,17,0.614,498.6,19.31,434,24.3,8.5,44,high_stress
php_00855,snake_plant,indoor,summer,37,84.9,1.74,558.1,19.59,749,27.1,20.4,17,high_stress
php_00856,snake_plant,indoor,summer,78.2,67.2,0.677,673,19.4,369,31.9,36.2,41,high_stress
php_00857,tomato,garden,monsoon,55.5,21.1,0.063,676,20.94,113,25.2,15.1,41,high_stress
php_00858,aloe_vera,arid_garden,autumn,63.9,55.1,1.881,1047.7,21.24,389,31.1,8.8,29,high_stress
php_00859,tomato,garden,spring,50.3,82.6,0.243,592.1,20.7,960,75.8,32.7,82,healthy
php_00860,basil,garden,spring,88.9,77.6,1.874,1133.7,20.66,155,99.6,29.6,57,moderate_stress
php_00861,aloe_vera,arid_garden,monsoon,84.4,72.7,0.704,933,21.32,979,81.3,10.8,43,high_stress
php_00862,basil,greenhouse,autumn,72.5,62,1.013,1073.6,18.95,994,98.5,20.3,71,moderate_stress
php_00863,aloe_vera,indoor,monsoon,93.2,74,1.787,540.7,18.65,731,66.3,19.7,38,high_stress
php_00864,aloe_vera,indoor,winter,79.9,45,0.503,1021.2,20.27,67,40.7,14.8,60,moderate_stress
php_00865,aloe_vera,arid_garden,autumn,87.7,43.6,0.217,366.6,18.53,940,67.6,28.4,83,healthy
php_00866,rose,greenhouse,autumn,26.2,26.9,1.948,809.5,19.52,229,23.7,12.2,21,high_stress
php_00867,rose,garden,autumn,83.6,48.3,2.478,1213,20.56,605,70.4,10.1,63,moderate_stress
php_00868,basil,greenhouse,monsoon,74.5,55.5,0.799,825.8,19.99,849,47.6,19.4,90,healthy
php_00869,rose,greenhouse,monsoon,37.1,75.4,2.092,841.4,18.59,874,68,27,60,moderate_stress
php_00870,lettuce,hydroponic,summer,72.4,49.5,1.211,413.9,18.31,345,38.1,13.2,64,moderate_stress
php_00871,lettuce,greenhouse,monsoon,58.7,73.1,0.806,569.4,21.18,790,87.8,24.4,90,healthy
php_00872,mint,garden,winter,28.3,16.1,2.312,1164.7,19.23,535,74.3,31.9,19,high_stress
php_00873,mint,greenhouse,summer,81.6,58.1,1.186,1114.1,19.54,798,21.5,24.4,58,moderate_stress
php_00874,pothos,shade_house,spring,39,89.1,0.872,373.4,21,853,21.8,35.4,26,high_stress
php_00875,aloe_vera,arid_garden,spring,84.4,43.6,0.616,563.7,18.31,101,60.7,28.4,68,moderate_stress
php_00876,pothos,indoor,summer,84.4,60,0.378,424.5,20.64,343,90.7,15.9,93,healthy
php_00877,basil,garden,spring,43.3,34.3,1.698,916.3,20.34,792,57.1,20,79,moderate_stress
php_00878,aloe_vera,indoor,autumn,33.4,41.4,1.52,984.8,19.51,445,78.7,26.8,75,moderate_stress
php_00879,lettuce,hydroponic,summer,26.4,87.2,1.574,1106,18.39,864,48.6,35.9,23,high_stress
php_00880,basil,indoor,spring,68.1,49.1,1.581,683.1,19.15,646,98.5,12.3,70,moderate_stress
php_00881,tomato,greenhouse,summer,85.2,30.3,0.132,436.9,19.83,944,29,37.9,44,high_stress
php_00882,rose,garden,monsoon,76.8,61,0.232,918,20.62,906,71.5,34.8,81,healthy
php_00883,mint,indoor,summer,81.3,66.5,2.139,464.5,18.98,910,84,32.2,56,moderate_stress
php_00884,snake_plant,shade_house,monsoon,87,60.7,1.732,752.9,20.76,903,65.3,33.2,49,high_stress
php_00885,aloe_vera,arid_garden,monsoon,69.4,51.3,0.768,724.5,18.97,290,91.4,20.1,66,moderate_stress
php_00886,rose,greenhouse,summer,81.6,65,1.039,378.3,18.56,101,36.9,9.2,48,high_stress
php_00887,aloe_vera,indoor,autumn,64.3,66.2,0.031,1189,20.92,466,26.7,16.8,44,high_stress
php_00888,mint,indoor,autumn,26,54.9,1.327,1182.6,18.4,595,20.3,14.4,41,high_stress
php_00889,mint,indoor,summer,87,75.7,1.13,410.2,19.85,728,73.5,19.8,80,healthy
php_00890,pothos,shade_house,winter,37.8,55.1,0.399,588.9,20.38,848,40.1,25.4,77,moderate_stress
php_00891,tomato,greenhouse,spring,78.3,59.9,0.197,392.3,20.68,104,59.1,16.9,84,healthy
php_00892,snake_plant,indoor,monsoon,77.9,33.2,1.022,980.5,20.61,153,69,9,73,moderate_stress
php_00893,basil,garden,spring,91.8,50.5,2.457,709.8,21.34,992,54.8,33.9,62,moderate_stress
php_00894,rose,greenhouse,winter,59.7,31,0.158,513.4,18.51,929,30.6,27.2,60,moderate_stress
php_00895,mint,garden,monsoon,77.8,69,0.283,1193.8,19.26,681,61.3,10.6,81,healthy
php_00896,basil,garden,monsoon,31.7,33.1,2.103,776.4,20.8,899,88,20.3,72,moderate_stress
php_00897,mint,garden,autumn,85.4,49.8,0.169,1226.3,21.35,569,59.6,17,86,healthy
php_00898,mint,indoor,summer,88.6,67.1,0.53,938.4,19.45,970,96.2,20.5,77,moderate_stress
php_00899,snake_plant,shade_house,winter,54.6,75.6,1.101,1161.1,21.14,295,26,29.3,44,high_stress
php_00900,pothos,shade_house,monsoon,79.3,41.6,1.948,464.1,19.29,1009,60.5,14.7,56,moderate_stress
php_00901,rose,greenhouse,winter,27.1,23.8,1.838,352.7,19.11,625,72.6,13.9,55,moderate_stress
php_00902,pothos,indoor,summer,78.6,61.4,0.555,1195.9,19.6,404,79,26,84,healthy
php_00903,pothos,indoor,autumn,85.2,17.3,2.099,992.8,20.05,186,73.2,21.9,62,moderate_stress
php_00904,tomato,garden,monsoon,34.8,71.4,2.004,524.4,19.04,417,90.9,25.4,66,moderate_stress
php_00905,basil,greenhouse,summer,88.2,39.8,0.154,1194.1,20.75,965,53.3,22.8,82,healthy
php_00906,tomato,garden,summer,43.3,58.5,1.075,485.9,20.77,397,69.6,32.4,85,healthy
php_00907,mint,greenhouse,winter,33.4,28.2,1.827,1241.4,21.03,696,65.7,17,50,high_stress
php_00908,lettuce,hydroponic,monsoon,71.8,74.5,0.749,587.1,21.28,755,20.1,15.1,75,moderate_stress
php_00909,mint,indoor,monsoon,78,31,0.897,930.7,18.43,965,31.3,8.6,23,high_stress
php_00910,tomato,greenhouse,winter,35,80,0.197,1038.5,19.22,794,22.5,9.7,31,high_stress
php_00911,pothos,indoor,monsoon,80.4,23.8,0.911,875.2,19.64,220,24,16.6,49,high_stress
php_00912,aloe_vera,arid_garden,summer,80.9,18.2,1.664,753.7,21.16,320,80,9.1,68,moderate_stress
php_00913,basil,greenhouse,spring,44.1,37.2,0.903,419.6,19.07,504,41.6,36.2,53,high_stress
php_00914,lettuce,hydroponic,summer,53.4,37.9,1.268,1157.3,21.14,71,91.2,11.8,70,moderate_stress
php_00915,basil,indoor,winter,82.4,23.5,0.015,441,20.66,102,60.9,8.9,48,high_stress
php_00916,pothos,indoor,winter,62.5,44.8,1.202,1079.9,19.98,971,29,18.8,51,high_stress
php_00917,rose,greenhouse,spring,42.9,35.9,1.033,918.1,20.15,891,58.8,12.9,80,healthy
php_00918,pothos,shade_house,summer,93.8,57.4,0.84,1140.8,18.52,224,82.8,10.6,55,moderate_stress
php_00919,tomato,garden,autumn,32.2,64,0.317,627,20.64,609,77,11.6,81,healthy
php_00920,basil,indoor,monsoon,35.6,56,1.755,1058,20.8,118,47,24.2,68,moderate_stress
php_00921,snake_plant,indoor,summer,49.6,19,1.646,805.5,18.63,833,92.9,32.5,59,moderate_stress
php_00922,tomato,greenhouse,autumn,55.8,61.5,1.638,925.8,21.11,762,33.4,28,68,moderate_stress
php_00923,aloe_vera,indoor,monsoon,37.3,29.9,1.47,824.4,19.98,861,95.2,24.9,83,healthy
php_00924,mint,garden,summer,85.7,35.9,2.124,939.7,20.83,588,29.9,17.7,50,high_stress
php_00925,lettuce,hydroponic,winter,74.5,69.9,0.561,586.2,19.79,347,43.9,27.5,74,moderate_stress
php_00926,lettuce,hydroponic,winter,67.4,12.1,0.53,489.3,19.12,621,62.9,30,49,high_stress
php_00927,snake_plant,indoor,monsoon,91.7,58.5,2.077,451.1,18.69,760,36.3,14.8,29,high_stress
php_00928,lettuce,greenhouse,winter,67.2,45.9,0.488,1218.1,20.31,639,85.3,16.9,86,healthy
php_00929,snake_plant,indoor,summer,72.7,30.3,1.03,531.5,19.71,695,36.9,23.1,64,moderate_stress
php_00930,mint,greenhouse,summer,48.9,68.8,1.497,1171.2,18.42,93,69.8,28.9,57,moderate_stress
php_00931,snake_plant,indoor,winter,54,42.9,0.158,1193,18.59,928,53.5,16,65,moderate_stress
php_00932,pothos,indoor,summer,64.7,55.5,2.371,1190.6,21.45,844,66.7,17.6,59,moderate_stress
php_00933,lettuce,hydroponic,summer,59.8,68.8,2.208,1083,20.76,351,37.1,29.4,55,moderate_stress
php_00934,snake_plant,shade_house,spring,36.7,9.9,1.1,557.1,19.8,762,66.8,37.5,59,moderate_stress
php_00935,rose,greenhouse,winter,40.2,36.6,1.118,967.3,18.99,655,67.6,25.3,77,moderate_stress
php_00936,aloe_vera,arid_garden,winter,26.3,19.3,1.114,1201.3,20.85,59,69.3,37.3,64,moderate_stress
php_00937,rose,garden,autumn,91.2,20.1,2.116,494.1,20.62,898,24.6,25.4,45,high_stress
php_00938,basil,garden,summer,92.6,46.8,1.45,1160.4,21.15,478,35.1,21,69,moderate_stress
php_00939,aloe_vera,arid_garden,winter,56.7,84.7,0.714,764.9,19,821,22.1,14.3,15,high_stress
php_00940,aloe_vera,indoor,summer,87.5,35.8,0.838,1203.5,18.3,326,44.4,37.8,45,high_stress
php_00941,tomato,greenhouse,summer,32.9,35.8,0.616,753.5,21.18,1005,89.7,31.5,82,healthy
php_00942,mint,greenhouse,summer,75.1,81.7,0.676,704.7,19.81,246,100,31.4,80,healthy
php_00943,tomato,greenhouse,spring,48.2,54.6,0.528,452.4,19.74,850,57.8,33.1,88,healthy
php_00944,tomato,greenhouse,winter,66.2,14.2,1.921,1162.2,19.11,853,54.8,28.9,39,high_stress
php_00945,snake_plant,shade_house,winter,92.6,87.3,2.376,626.8,20.91,341,47.9,33,30,high_stress
php_00946,tomato,greenhouse,spring,32.2,29.8,0.891,806.8,21.36,190,65.4,9.4,42,high_stress
php_00947,aloe_vera,indoor,monsoon,82.7,40.7,0.932,1015.3,20.08,638,48.3,13,64,moderate_stress
php_00948,snake_plant,indoor,autumn,62.3,79.4,1.459,536.5,19.84,927,49.5,21.1,36,high_stress
php_00949,rose,garden,monsoon,38.2,42.4,2.342,659.6,20.44,502,94.6,23,82,healthy
php_00950,snake_plant,shade_house,winter,41.4,60.3,1.168,938.9,18.86,488,69.2,8.6,43,high_stress
php_00951,lettuce,hydroponic,spring,54.4,31.6,1.561,359.9,18.82,488,94.8,19.7,65,moderate_stress
php_00952,rose,garden,autumn,91.3,74.8,1.24,522.1,20.49,854,38.8,9,62,moderate_stress
php_00953,pothos,shade_house,autumn,74.1,70.7,1.2,819.7,21.47,980,20.3,15.5,30,high_stress
php_00954,rose,garden,winter,50.5,17.5,0.501,671.1,21.46,311,37.9,27.8,54,high_stress
php_00955,snake_plant,indoor,autumn,75.7,68.9,1.774,1076.3,20.34,57,61,26.4,58,moderate_stress
php_00956,rose,greenhouse,winter,62.3,49.2,0.707,774,20.15,893,29.4,14.1,78,moderate_stress
php_00957,pothos,indoor,spring,60.2,63.8,0.855,899.9,19.22,92,25.7,28.9,61,moderate_stress
php_00958,pothos,shade_house,summer,62.8,71.5,0.779,993.9,20.43,745,22.2,24.6,50,high_stress
php_00959,rose,greenhouse,monsoon,41.7,77.8,1.133,720.3,20.32,279,68.1,17.2,70,moderate_stress
php_00960,snake_plant,indoor,autumn,32.8,87.8,2.436,729,19.29,209,39.4,8.2,3,high_stress
php_00961,aloe_vera,indoor,monsoon,42.5,40.9,2.39,920.1,21.14,876,96.5,8.7,59,moderate_stress
php_00962,snake_plant,shade_house,spring,46.7,57.1,2.251,1040.7,21.05,757,51.3,18.4,55,moderate_stress
php_00963,rose,garden,autumn,92.2,26.4,2.364,496.6,21.23,324,30,29.9,40,high_stress
php_00964,mint,greenhouse,spring,49.3,60.7,0.095,927.9,18.72,779,33.1,16.6,65,moderate_stress
php_00965,pothos,indoor,summer,93.6,61.1,1.54,610.1,19.5,109,98.4,20.8,74,moderate_stress
php_00966,pothos,indoor,monsoon,51.9,42.7,1.499,330.4,18.55,107,68.3,13.5,66,moderate_stress
php_00967,lettuce,hydroponic,winter,37.3,84.2,1.828,1060.7,21.39,515,68.1,19.2,72,moderate_stress
php_00968,aloe_vera,arid_garden,autumn,56.1,28.2,1.418,658.2,18.54,383,96.2,11,62,moderate_stress
php_00969,basil,garden,spring,83.6,54.7,1.661,732,20.06,155,32.3,24.4,59,moderate_stress
php_00970,basil,indoor,winter,50.4,79.2,1.902,1009.7,20.15,283,25.3,12.2,37,high_stress
php_00971,basil,indoor,summer,26.4,43.2,2.49,1082,20.53,281,46.5,20,54,high_stress
php_00972,rose,garden,autumn,81.4,71.5,1.173,1116.5,20.45,478,50.7,12.5,75,moderate_stress
php_00973,pothos,indoor,autumn,73.5,63.5,1.695,722.6,21.23,965,49.1,35.8,43,high_stress
php_00974,aloe_vera,arid_garden,spring,52.1,30.7,1.608,896,20.93,467,57.9,28,88,healthy
php_00975,aloe_vera,indoor,summer,43.5,50.7,1.89,405.5,18.79,77,66.8,10.2,31,high_stress
php_00976,aloe_vera,arid_garden,autumn,77.3,41.6,1.63,1211.4,20.08,187,30,15.2,50,high_stress
php_00977,rose,greenhouse,winter,85.6,72.4,1.644,936.2,19.66,1005,64.9,20.6,75,moderate_stress
php_00978,rose,garden,monsoon,83.8,61.7,1.502,1239.4,19.3,450,20.9,8.6,35,high_stress
php_00979,pothos,indoor,spring,92.4,30.2,0.105,455.2,18.96,335,83,14.2,73,moderate_stress
php_00980,pothos,shade_house,autumn,36.4,46,0.531,725.3,19.17,205,93.6,28.9,93,healthy
php_00981,tomato,greenhouse,spring,82.8,85.8,0.533,1206.8,19.08,172,95.6,27.5,55,moderate_stress
php_00982,pothos,shade_house,autumn,29.7,57.6,0.675,685.5,19.24,572,62.7,29.3,78,moderate_stress
php_00983,mint,indoor,autumn,37.7,86.2,0.228,955.7,18.85,404,77.1,25.7,82,healthy
php_00984,aloe_vera,arid_garden,winter,39.5,33.9,1.558,717.5,21.26,747,82.6,32.4,88,healthy
php_00985,rose,greenhouse,spring,84.5,40.5,1.883,330.6,19.38,727,32.6,21.2,59,moderate_stress
php_00986,snake_plant,indoor,winter,92.5,30,1.891,1197.7,19.45,665,80.5,35.7,45,high_stress
php_00987,tomato,garden,winter,65.5,89.1,1.326,335.6,20.18,477,73.3,21.2,68,moderate_stress
php_00988,rose,garden,autumn,26.4,36.7,2.3,1166.4,20.71,501,34.3,16.6,49,high_stress
php_00989,lettuce,hydroponic,spring,76.2,46.9,1.679,1068.9,18.88,281,57,15.4,70,moderate_stress
php_00990,aloe_vera,arid_garden,autumn,82,29,2.057,1100.1,18.81,984,55.5,37.2,53,high_stress
php_00991,snake_plant,indoor,summer,41.7,80.2,1.417,729.2,20.93,532,73.5,32.6,49,high_stress
